onset_delay,rise_duration,decay_duration,plateau_duration,seed,noise_sigma,onset_threshold,c_baseline,c_peak,expected_onset_latency,expected_rise_time,expected_recovery_time,expected_dwell_approx,n_wcc_samples,peak_amplitude,dwell_time,switching_rate,mean_synchrony,onset_latency,rise_time,recovery_time,synchrony_entropy,bimodality_coefficient,fraction_above_threshold,inter_peak_cv,first_peak_time,onset_latency_imputed,rise_time_imputed,recovery_time_imputed,onset_defined,rise_defined,recovery_defined,_params
30.0,15.0,30.0,60.0,3022,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9656065926977533,30.0,1.2587412587412588,0.3328149975977581,28.0,4.0,35.0,3.9565274937843102,0.5717960333794675,0.32167832167832167,1.6022848759590411,61.0,28.0,4.0,35.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3023,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9567675473662124,27.0,1.2587412587412588,0.25425782296531246,35.0,6.0,11.0,3.8363358893343653,0.6365612263617609,0.2867132867132867,1.8940092690140433,56.0,35.0,6.0,11.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3024,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9638302085508865,43.5,0.8391608391608392,0.29044282374663194,33.0,3.0,40.0,3.951145520819665,0.6156593095229704,0.3006993006993007,1.7474777034004005,56.0,33.0,3.0,40.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3025,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9815148868152825,86.0,0.4195804195804196,0.11234418852929737,25.0,30.0,38.0,3.9022794336687725,0.7025565378154441,0.2972027972027972,1.185602874020194,30.0,25.0,30.0,38.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3026,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9050718514002243,24.0,1.6783216783216783,0.2904836576674381,29.0,2.0,40.0,4.040303954127724,0.5477668076891451,0.32517482517482516,1.5413085206620163,57.0,29.0,2.0,40.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3027,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9455405764367817,40.333333333333336,1.2587412587412588,0.3494267397449075,21.0,18.0,61.0,3.9954403847918605,0.5582920248882991,0.3986013986013986,1.2354933572805622,59.0,21.0,18.0,61.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3028,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.949032154562479,30.0,1.6783216783216783,0.3454261315727305,23.0,15.0,26.0,4.053234659974629,0.5468975339304444,0.4195804195804196,1.6977421599232063,59.0,23.0,15.0,26.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,30.0,60.0,3029,0.3,0.5,0.15,0.85,30.0,15.0,30.0,105.0,286,0.9626612904661929,47.5,0.8391608391608392,0.23306136895649032,34.0,2.0,18.0,4.09261818268399,0.5224496313839057,0.3356643356643357,1.3588262522216215,65.0,34.0,2.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3000,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9623195992680241,26.75,1.6783216783216783,0.28572918005863673,29.0,12.0,47.0,4.125880648735641,0.6344355269641904,0.3776223776223776,1.083179342412641,48.0,29.0,12.0,47.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3001,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9269382916621093,43.0,0.8391608391608392,0.312067709133707,34.0,7.0,23.0,3.985449093457119,0.6088563685279084,0.3076923076923077,1.2685111555778217,6.0,34.0,7.0,23.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3002,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9630333879980923,50.5,0.8391608391608392,0.3091979271964431,28.0,8.0,69.0,3.960239793126368,0.6246363229891322,0.34265734265734266,1.1693163953107173,28.0,28.0,8.0,69.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3003,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.8791422989194726,31.333333333333332,1.048951048951049,0.32601292794628023,34.0,2.0,49.0,4.002697138947768,0.5982008037232714,0.34965034965034963,2.5079760682909074,41.0,34.0,2.0,49.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3004,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9217313808154214,103.0,0.4195804195804196,0.2936405876871483,27.0,4.0,81.0,3.886690841754814,0.6026896646774034,0.3706293706293706,1.50037032465692,68.0,27.0,4.0,81.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3005,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9458051702294644,27.0,1.6783216783216783,0.36544930176776247,12.0,21.0,72.0,3.989947897741757,0.5264050562766308,0.38461538461538464,1.8613591872580935,12.0,12.0,21.0,72.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3006,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9561697290358321,55.5,0.8391608391608392,0.27009237143599113,28.0,5.0,42.0,4.1034666436386615,0.5558200794283115,0.3776223776223776,2.0919223988754143,58.0,28.0,5.0,42.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3007,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9352601681660133,55.5,0.8391608391608392,0.385825548197364,39.0,8.0,32.0,3.89682202784726,0.594894750447998,0.3811188811188811,1.819677028979571,86.0,39.0,8.0,32.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3008,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9545912847619537,99.0,0.4195804195804196,0.26083598248058887,29.0,8.0,45.0,3.9566983873481405,0.5762629066244808,0.35664335664335667,1.4860204267020414,52.0,29.0,8.0,45.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3009,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9618258424475608,34.333333333333336,1.2587412587412588,0.3008703575275391,37.0,2.0,16.0,3.8871173608959864,0.5843172182321871,0.34965034965034963,1.9208773478551304,63.0,37.0,2.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3010,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9576652818607938,89.0,0.4195804195804196,0.24740997087744046,30.0,1.0,18.0,4.023607910497821,0.6510830653306983,0.3181818181818182,1.4302196668320175,30.0,30.0,1.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3011,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.918239783540858,48.0,0.8391608391608392,0.32887533681127107,37.0,9.0,57.0,3.904611949097538,0.5408851346510153,0.33916083916083917,1.2319437915646878,65.0,37.0,9.0,57.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3012,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9676256487194869,32.333333333333336,1.2587412587412588,0.3303174432924977,25.0,18.0,62.0,3.9811583047361494,0.5309653656290804,0.34615384615384615,0.9320560725282411,47.0,25.0,18.0,62.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3013,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.95954177486798,49.5,0.8391608391608392,0.30984426578755564,1.0,35.0,28.0,3.881574257536265,0.5592261761938192,0.34265734265734266,1.7017148213885116,1.0,1.0,35.0,28.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3014,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9388497505629609,51.0,0.6293706293706294,0.32635061996005965,8.0,36.0,7.0,3.754716725622087,0.5379245547706235,0.3531468531468531,1.5696075369560394,70.0,8.0,36.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3015,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9214123014931872,56.5,0.8391608391608392,0.3388528475651031,33.0,7.0,27.0,3.9633506592301666,0.5808989284934001,0.3916083916083916,1.5823273997501275,58.0,33.0,7.0,27.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3016,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9117563588052021,46.0,0.8391608391608392,0.2969128987658562,33.0,9.0,45.0,3.9776105908180512,0.500530598921833,0.3321678321678322,1.9321286556477828,59.0,33.0,9.0,45.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3017,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9223789856061614,88.0,0.4195804195804196,0.27705991903035043,35.0,7.0,55.0,4.020633370394672,0.6477033408833562,0.3076923076923077,2.0725612666653865,61.0,35.0,7.0,55.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3018,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9444668727539723,27.0,1.6783216783216783,0.3935707191897427,28.0,10.0,78.0,3.8024337523212344,0.5370405886293085,0.3881118881118881,1.8558989642448194,42.0,28.0,10.0,78.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3019,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9457701205156644,103.0,0.4195804195804196,0.28288299286978946,32.0,7.0,68.0,3.989404913823185,0.5674305641625205,0.34965034965034963,1.128420725320717,52.0,32.0,7.0,68.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3020,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9383274337688023,51.0,0.8391608391608392,0.2899991835186634,35.0,1.0,41.0,4.038037340202064,0.5633260552072575,0.34615384615384615,1.3180450506328016,40.0,35.0,1.0,41.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3021,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9372632741942473,34.333333333333336,0.8391608391608392,0.27441337513610387,33.0,39.0,50.0,3.900207233144366,0.6541526005243805,0.3531468531468531,0.41386021410206736,47.0,33.0,39.0,50.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3022,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9656065926977525,32.0,1.2587412587412588,0.37300810059698447,28.0,4.0,38.0,3.9207170059809293,0.531349881190355,0.3531468531468531,1.3536686590859957,70.0,28.0,4.0,38.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3023,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9576608432449182,47.5,0.8391608391608392,0.3062779130036851,35.0,6.0,14.0,3.864681160414256,0.6013543591237028,0.32867132867132864,1.9597021440270237,58.0,35.0,6.0,14.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3024,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9638302085508885,52.0,0.8391608391608392,0.3423056281573821,33.0,3.0,47.0,4.063792770947541,0.5708871837804916,0.3531468531468531,1.240246854593658,56.0,33.0,3.0,47.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3025,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9815148868152834,91.0,0.4195804195804196,0.16597903903546038,25.0,30.0,42.0,4.046917238806115,0.6336065980229467,0.3146853146853147,1.4048521158668699,30.0,25.0,30.0,42.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3026,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9050718514002236,26.0,1.6783216783216783,0.3405492082679524,29.0,2.0,48.0,3.9580430996547795,0.5557668918577987,0.36013986013986016,1.3620177943309355,62.0,29.0,2.0,48.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3027,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9455405764367826,61.5,0.8391608391608392,0.37841318469099633,21.0,18.0,84.0,3.852443289123631,0.600002969884594,0.42657342657342656,,193.0,21.0,18.0,84.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3028,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9490321545624791,26.8,2.097902097902098,0.38201354495787027,23.0,15.0,36.0,3.9859243294129456,0.5739077119818197,0.458041958041958,1.5548413805175694,68.0,23.0,15.0,36.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,15.0,60.0,60.0,3029,0.3,0.5,0.15,0.85,30.0,15.0,60.0,135.0,286,0.9658881541357858,32.666666666666664,1.2587412587412588,0.2536035670003031,34.0,2.0,28.0,4.0180693445340765,0.5488763536049202,0.3531468531468531,1.344384976930884,74.0,34.0,2.0,28.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3000,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.956222711377802,28.0,1.2587412587412588,0.2413663316013801,42.0,5.0,47.0,4.155202634528194,0.5792999685426897,0.2972027972027972,1.0856231823062692,48.0,42.0,5.0,47.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3001,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9269382916621116,39.5,0.8391608391608392,0.26238541289371176,43.0,9.0,24.0,4.027578833433315,0.6195546758500593,0.27972027972027974,1.5545588003753779,6.0,43.0,9.0,24.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3002,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9285907361958021,46.0,0.8391608391608392,0.2737134110230882,35.0,9.0,16.0,3.9460067108933443,0.611102184586517,0.3111888111888112,1.4022719316913452,28.0,35.0,9.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3003,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.917441879446558,42.0,0.6293706293706294,0.2700758439888655,37.0,10.0,4.0,4.017890220112913,0.6179439404348254,0.3076923076923077,3.303161681375819,58.0,37.0,10.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3004,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9458052504582274,89.0,0.4195804195804196,0.26021716108969606,28.0,22.0,6.0,4.053291938532453,0.575906958007354,0.32517482517482516,2.463032580469738,68.0,28.0,22.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3005,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9428520110818565,19.0,2.097902097902098,0.31935295491106985,12.0,35.0,52.0,4.054286486940252,0.5060756800613709,0.34965034965034963,2.060691614847928,12.0,12.0,35.0,52.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3006,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.956035334443939,28.0,1.2587412587412588,0.20564452953183587,39.0,8.0,53.0,4.10288669969052,0.4925653617462114,0.2867132867132867,1.9945335486007671,40.0,39.0,8.0,53.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3007,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.948069980577772,52.0,0.8391608391608392,0.33343824749405865,45.0,7.0,10.0,4.050149440969941,0.5836774017354058,0.35664335664335667,1.841763185970647,69.0,45.0,7.0,10.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3008,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9529566007391355,41.5,0.8391608391608392,0.20702054640275436,42.0,10.0,58.0,3.9067023481426646,0.5509358247312299,0.27972027972027974,0.3887707027024778,58.0,42.0,10.0,58.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3009,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.965720019525053,30.0,1.2587412587412588,0.2306416689452894,42.0,6.0,16.0,3.919179569328784,0.5638376648739696,0.3006993006993007,2.5391210940616844,63.0,42.0,6.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3010,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9577160608415433,81.0,0.4195804195804196,0.21217850579217912,39.0,12.0,18.0,3.960396892789302,0.6616708670640511,0.28321678321678323,0.39925719527359377,60.0,39.0,12.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3011,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9212383034019084,70.0,0.4195804195804196,0.2739100232634803,47.0,2.0,3.0,3.673231791991966,0.5206249012202965,0.24825174825174826,0.480354807138162,65.0,47.0,2.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3012,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9557478607145223,37.0,0.8391608391608392,0.2646953001252837,25.0,3.0,13.0,3.7972532016661567,0.5532653578335325,0.25874125874125875,1.2069045760509527,26.0,25.0,3.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3013,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9595417748679818,41.0,0.8391608391608392,0.2637228888274758,1.0,46.0,28.0,3.848958474898402,0.5756692303010208,0.2902097902097902,1.764790321008888,1.0,1.0,46.0,28.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
30.0,30.0,10.0,60.0,3014,0.3,0.5,0.15,0.85,30.0,30.0,10.0,100.0,286,0.9455763920618794,49.5,0.6293706293706294,0.2898093030284015,8.0,37.0,6.0,3.740014571507979,0.5681625313583039,0.33916083916083917,0.38717099668055127,68.0,8.0,37.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
